860	733	893	267
860	681	893	611
81	514	880	982
81	548	880	692
81	1	880	230
905	209	90	712
905	928	90	123
905	498	90	274
838	740	803	552
838	395	803	703
838	451	803	537
855	486	955	82
855	237	955	618
855	564	955	991
971	139	911	80
971	640	911	427
971	935	911	267
82	52	942	78
82	399	942	693
82	875	942	730
919	691	932	770
919	166	932	953
919	888	932	614
864	896	883	711
864	128	883	350
864	690	883	535
884	193	833	603
884	677	833	977
884	193	833	303
842	399	859	642
842	236	859	853
842	768	859	863
857	928	955	139
857	605	955	838
857	333	955	394
879	953	867	876
879	222	867	547
879	834	867	35
810	182	976	966
810	902	976	143
810	250	976	301
849	271	977	489
849	730	977	859
849	1000	977	234
890	252	989	5
890	859	989	201
890	204	989	105
909	234	917	862
909	1	917	318
909	729	917	19
912	545	982	167
912	266	982	898
912	485	982	543
840	274	884	189
840	31	884	262
840	142	884	543
996	519	887	1000
996	634	887	434
996	277	887	714
836	22	815	351
836	138	815	132
836	388	815	270
914	949	839	544
914	749	839	376
914	275	839	1000
948	244	826	849
948	67	826	631
948	675	826	266
803	237	836	207
803	846	836	922
803	484	836	677
851	570	878	688
851	988	878	688
851	609	878	688
846	186	875	886
846	186	875	886
846	846	875	886
955	396	965	289
955	743	965	554
955	991	965	259
893	611	820	252
893	182	820	879
893	347	820	879
809	56	974	881
809	820	974	881
809	461	974	881
841	617	915	870
841	594	915	980
841	617	915	673
989	914	152
989	75	715
989	133	822
815	173	173
815	95	370
815	132	304
899	398	406
899	755	832
899	552	134
957	981	105
957	873	222
957	595	346
880	230	925
880	24	762
880	679	642
965	673	56
965	971	400
965	400	765
844	722	781
844	33	387
844	694	715
888	68	602
888	3	395
888	229	68
821	882	876
821	72	72
821	207	531
825	834	368
825	681	928
825	353	467
804	511	591
804	173	471
804	159	695
988	469	395
988	60	274
988	762	352
931	997	950
931	492	585
931	281	799
819	858	802
819	197	840
819	154	84
980	638	450
980	915	962
980	255	1000
852	562	8
852	573	897
852	188	185
827	899	279
827	418	763
827	875	418
818	100	349
818	41	479
818	876	479
876	61	61
876	827	643
876	534	61
991	908	602
991	874	483
991	436	993
992	569	569
992	111	734
992	254	850
947	869	923
947	517	869
947	496	421
885	499	709
885	295	250
885	133	166
913	263	342
913	57	849
913	78	723
830	711	781
830	174	781
830	193	748
9	688	218
9	116	116
9	688	116
823	138	359
823	249	501
823	618	171
952	195	702
952	234	71
952	249	959
982	636	999
982	543	327
982	101	174
878	688	688
878	688	688
878	688	688
916	88	466
916	472	940
916	336	625
882	166	932
882	285	507
882	981	300
98	138	739
98	488	885
98	519	428
894	780	34
894	693	22
894	713	814
973	520	520
973	934	483
973	245	78
839	720	111
839	488	48
839	48	11
940	672	566
940	550	476
940	415	963
920	729	629
920	729	729
920	729	629
800	745	334
800	370	445
800	445	305
826	370	631
826	294	849
826	266	158
859	425	839
859	399	11
859	277	110
877	340	340
877	589	820
877	587	89
951	876	925
951	563	498
951	792	323
954	581	131
954	447	511
954	635	622
941	208	499
941	412	65
941	459	101
870	830	722
870	112	4
870	525	205
94	773	302
94	778	503
94	868	473
871	30	290
871	952	952
871	952	894
813	6	345
813	345	148
813	441	345
829	150	772
829	388	894
829	193	746
925	230	167
925	954	380
925	803	544
833	18	893
833	945	23
833	293	592
92	381	962
92	728	13
92	648	709
872	792	745
872	488	41
872	985	970
854	751	537
854	700	698
854	813	460
850	570	558
850	432	502
850	717	717
889	747	23
889	328	654
889	327	459
90	274	274
90	948	934
90	288	300
873	681	335
873	969	177
873	236	400
835	647	130
835	408	13
835	429	324
929	870	559
929	316	188
929	616	913
984	40	179
984	198	658
984	40	187
832	604	477
832	558	1000
832	197	922
960	679	844
960	602	796
960	861	894
956	276	276
956	439	705
956	774	419
981	573	443
981	671	203
981	91	477
8	407	793
8	596	866
8	596	154
868	376	955
868	376	376
868	777	429
974	881	881
974	881	881
974	881	881
958	964	80
958	439	183
958	280	236
983	521	54
983	54	54
983	619	914
886	505	339
886	697	310
886	666	246
831	51	112
831	886	149
831	532	704
944	358	196
944	247	471
944	501	371
928	799	895
928	817	755
928	20	599
900	908	192
900	166	166
900	166	908
994	255	152
994	56	255
994	464	708
897	46	980
897	317	602
897	317	210
904	86	904
904	406	406
904	904	86
88	634	557
88	533	780
88	832	949
824	607	607
824	839	656
824	806	883
950	885	232
950	253	498
950	125	203
85	175	399
85	245	53
85	292	664
933	328	5
933	882	882
933	271	525
986	77	204
986	664	123
986	830	7
845	392	281
845	344	729
845	372	327
985	269	785
985	220	971
985	300	300
99	545	688
99	262	438
99	153	328
883	790	981
883	85	600
883	751	147
89	351	163
89	401	839
89	262	432
97	842	357
97	940	233
97	514	514
910	499	634
910	12	187
910	838	422
863	11	619
863	469	346
863	348	877
911	108	397
911	441	81
911	870	841
828	265	194
828	672	249
828	978	683
853	709	131
853	266	709
853	324	891
915	245	718
915	69	349
915	672	427
932	366	815
932	491	76
932	43	688
817	424	894
817	12	424
817	12	345
917	860	869
917	74	22
917	698	318
96	684	922
96	126	441
96	525	25
898	427	480
898	235	453
898	453	965
999	128	985
999	64	633
999	525	886
822	638	58
822	316	1
822	463	286
856	159	678
856	632	956
856	251	877
86	34	121
86	566	356
86	32	291
881	485	486
881	814	865
881	681	696
875	886	886
875	886	886
875	886	886
997	765	159
997	95	233
997	707	782
80	822	481
80	409	431
80	144	77
976	171	171
976	449	511
976	954	145
843	654	733
843	985	142
843	787	667
91	128	674
91	858	853
91	632	856
896	388	24
896	771	646
896	317	375
805	362	160
805	160	424
805	417	543
887	135	20
887	836	636
887	699	428
946	978	362
946	362	217
946	978	955
975	152	234
975	152	719
975	993	242
862	980	322
862	139	983
862	373	588
807	8	897
807	790	238
807	741	767
895	637	213
895	63	86
895	677	818
95	191	145
95	644	437
95	630	690
977	721	535
977	560	489
977	936	477
837	483	483
837	74	31
837	31	236
866	480	150
866	291	800
866	330	330
820	490	541
820	252	544
820	339	879
834	852	422
834	881	519
834	852	359
806	146	552
806	109	632
806	873	975
83	927	991
83	991	281
83	352	574
945	287	325
945	395	258
945	21	212
953	314	94
953	110	765
953	739	557
848	924	943
848	64	216
848	47	443
93	411	687
93	321	14
93	653	727
918	63	63
918	63	676
918	464	214
979	977	162
979	110	873
979	159	428
87	805	422
87	591	202
87	28	490
966	577	567
966	623	941
966	916	434
993	811	768
993	283	236
993	288	236
869	80	346
869	80	159
869	830	159
811	134	306
811	846	27
811	134	352
802	213	314
802	619	728
802	251	771
816	920	577
816	238	577
816	486	379
865	134	248
865	130	134
865	234	134
942	136	943
942	453	902
942	727	293
867	479	123
867	605	123
867	479	535
860	18	480
860	418	455
860	593	18
81	317	422
81	652	808
81	365	674
905	570	871
905	673	996
905	682	467
838	130	832
838	441	919
838	51	920
855	65	334
855	666	341
855	909	303
971	589	426
971	460	589
971	678	426
82	1	691
82	951	318
82	699	616
919	810	931
919	304	555
919	265	194
864	656	501
864	426	945
864	886	235
884	740	839
884	193	740
884	193	740
842	798	58
842	645	384
842	399	549
857	989	264
857	30	229
857	945	146
879	587	346
879	894	794
879	38	733
810	636	978
810	474	13
810	983	12
849	180	285
849	439	526
849	791	461
890	845	204
890	252	204
890	204	558
909	1	527
909	846	1000
909	729	838
912	56	341
912	954	277
912	118	313
840	213	31
840	231	842
840	689	99
996	294	368
996	281	463
996	953	11
836	420	572
836	818	86
836	704	149
914	807	931
914	687	813
914	998	868
948	732	477
948	477	813
948	67	76
803	232	190
803	137	825
803	585	171
851	861	6
851	856	16
851	898	73
846	677	133
846	420	664
846	151	431
955	782	7
955	314	96
955	55	162
893	182	347
893	405	182
893	583	583
809	700	87
809	924	500
809	915	731
841	210	93
841	874	236
841	645	93
989	822	8	249
989	682	8	1
989	257	8	630
815	16	811	505
815	825	811	206
815	500	811	757
899	755	825	943
899	207	825	93
899	442	825	835
957	148	897	769
957	333	897	803
957	19	897	388
880	261	946	409
880	599	946	636
880	251	946	613
965	362	974	881
965	507	974	881
965	398	974	881
844	412	931	801
844	245	931	533
844	466	931	585
888	3	849	225
888	660	849	180
888	596	849	285
821	925	958	710
821	864	958	909
821	402	958	129
825	926	83	348
825	699	83	386
825	314	83	927
804	430	999	985
804	173	999	633
804	127	999	741
988	631	828	519
988	658	828	978
988	377	828	324
931	683	807	531
931	533	807	437
931	801	807	790
819	858	86	445
819	810	86	352
819	80	86	706
980	333	989	555
980	842	989	872
980	25	989	9
852	573	951	917
852	334	951	819
852	735	951	819
827	241	976	954
827	686	976	843
827	381	976	452
818	850	832	238
818	738	832	836
818	642	832	494
876	979	955	964
876	827	955	903
876	194	955	340
991	170	960	277
991	280	960	157
991	947	960	720
992	111	952	176
992	335	952	496
992	569	952	99
947	141	855	453
947	753	855	111
947	734	855	993
885	541	991	756
885	104	991	466
885	647	991	909
913	910	836	499
913	722	836	668
913	687	836	643
830	953	915	943
830	370	915	476
830	522	915	997
9	776	992	850
9	785	992	335
9	688	992	850
823	162	800	603
823	777	800	186
823	916	800	991
952	980	897	397
952	913	897	317
952	944	897	82
982	167	871	952
982	407	871	952
982	386	871	639
878	688	881	185
878	688	881	384
878	688	881	618
916	33	999	872
916	521	999	985
916	52	999	181
882	932	837	498
882	932	837	524
882	981	837	677
98	434	982	101
98	235	982	96
98	921	982	405
894	932	823	159
894	814	823	560
894	28	823	164
973	428	880	257
973	486	880	266
973	449	880	819
839	469	884	189
839	427	884	677
839	911	884	193
940	923	976	732
940	251	976	281
940	526	976	600
920	729	895	766
920	729	895	172
920	729	895	663
800	745	873	146
800	219	873	762
800	670	873	359
826	158	855	594
826	68	855	115
826	849	855	719
859	50	850	742
859	192	850	570
859	977	850	456
877	186	893	267
877	267	893	347
877	340	893	347
951	957	915	120
951	298	915	669
951	924	915	318
954	301	977	439
954	328	977	560
954	711	977	439
941	101	912	402
941	890	912	334
941	842	912	609
870	650	893	405
870	525	893	347
870	830	893	267
94	738	854	604
94	113	854	854
94	189	854	921
871	290	966	443
871	903	966	534
871	305	966	564
813	345	821	111
813	222	821	72
813	6	821	933
829	894	960	730
829	158	960	524
829	866	960	157
925	999	831	269
925	33	831	507
925	240	831	112
833	603	890	204
833	845	890	845
833	666	890	204
92	421	834	515
92	123	834	327
92	319	834	327
872	745	879	794
872	887	879	380
872	787	879	579
854	988	867	876
854	94	867	35
854	949	867	876
850	727	986	66
850	939	986	181
850	356	986	204
889	23	956	247
889	996	956	492
889	836	956	847
90	824	859	778
90	305	859	927
90	219	859	33
873	325	873	781
873	83	873	93
873	919	873	950
835	768	91	186
835	665	91	34
835	275	91	445
929	482	905	918
929	473	905	971
929	615	905	472
984	466	957	651
984	217	957	640
984	538	957	638
832	335	818	943
832	627	818	756
832	315	818	520
960	763	994	56
960	707	994	327
960	10	994	921
956	131	942	3
956	561	942	453
956	551	942	943
981	953	98	12
981	36	98	513
981	418	98	40
8	154	818	150
8	407	818	99
8	630	818	738
868	777	802	479
868	987	802	293
868	376	802	350
974	881	95	752
974	881	95	620
974	881	95	334
958	318	98	397
958	360	98	718
958	595	98	866
983	641	90	11
983	914	90	305
983	847	90	850
886	246	811	888
886	246	811	888
886	380	811	15
831	149	853	389
831	324	853	891
831	471	853	814
944	371	834	348
944	581	834	576
944	581	834	988
928	654	883	240
928	848	883	460
928	409	883	603
900	192	97	390
900	908	97	912
900	166	97	429
994	708	837	236
994	327	837	914
994	54	837	677
897	225	824	540
897	980	824	540
897	55	824	139
904	499	875	886
904	86	875	886
904	904	875	886
88	835	886	246
88	575	886	697
88	525	886	666
824	931	871	542
824	394	871	903
824	115	871	290
950	366	869	407
950	552	869	830
950	179	869	545
85	175	813	324
85	174	813	696
85	501	813	148
933	336	999	322
933	882	999	638
933	436	999	136
986	366	909	474
986	191	909	201
986	123	909	859
845	591	855	691
845	612	855	461
845	191	855	691
985	578	866	743
985	407	866	552
985	869	866	402
99	365	830	805
99	219	830	577
99	967	830	146
883	445	848	924
883	220	848	92
883	978	848	58
89	401	884	543
89	38	884	189
89	885	884	740
97	920	80	997
97	437	80	784
97	613	80	228
910	928	957	234
910	719	957	338
910	605	957	477
863	624	851	82
863	616	851	6
863	107	851	975
911	969	849	810
911	378	849	285
911	736	849	315
828	978	851	356
828	683	851	505
828	178	851	268
853	389	994	388
853	316	994	255
853	48	994	152
915	937	865	234
915	193	865	248
915	684	865	134
932	482	913	323
932	482	913	263
932	453	913	375
817	345	803	811
817	644	803	618
817	338	803	767
917	698	878	688
917	351	878	688
917	842	878	688
96	880	853	922
96	146	853	459
96	432	853	228
898	480	813	6
898	214	813	148
898	480	813	345
999	515	985	368
999	682	985	971
999	308	985	764
822	923	996	138
822	384	996	674
822	20	996	601
856	567	839	315
856	590	839	663
856	397	839	463
86	32	92	709
86	246	92	233
86	905	92	145
881	785	881	476
881	893	881	851
881	842	881	203
875	886	915	190
875	886	915	592
875	886	915	523
997	241	958	251
997	168	958	357
997	902	958	899
80	742	862	961
80	228	862	567
80	53	862	234
976	782	910	985
976	476	910	903
976	596	910	494
843	322	92	150
843	108	92	532
843	318	92	278
91	147	855	605
91	480	855	220
91	412	855	403
896	377	881	249
896	379	881	381
896	551	881	978
805	478	97	525
805	883	97	222
805	73	97	509
887	934	876	534
887	84	876	827
887	801	876	534
946	331	885	522
946	217	885	711
946	647	885	419
975	949	960	582
975	496	960	599
975	949	960	405
862	701	979	197
862	646	979	231
862	974	979	197
807	667	827	538
807	274	827	775
807	507	827	241
895	229	834	232
895	146	834	431
895	312	834	818
95	26	889	184
95	26	889	610
95	311	889	858
977	489	870	251
977	896	870	288
977	234	870	422
837	784	848	433
837	965	848	960
837	677	848	490
866	743	880	829
866	951	880	675
866	789	880	522
820	403	820	879
820	541	820	252
820	403	820	879
834	344	982	385
834	988	982	295
834	278	982	927
806	886	920	520
806	485	920	520
806	146	920	729
83	927	856	567
83	610	856	435
83	264	856	501
945	798	849	271
945	848	849	154
945	214	849	1000
953	124	976	452
953	983	976	788
953	470	976	277
848	64	813	441
848	267	813	543
848	644	813	696
93	359	882	300
93	140	882	908
93	489	882	981
918	995	875	886
918	995	875	886
918	407	875	886
979	678	833	310
979	678	833	907
979	678	833	388
87	934	850	961
87	420	850	432
87	50	850	502
966	640	849	900
966	202	849	824
966	941	849	791
993	514	835	735
993	85	835	850
993	514	835	933
869	407	946	661
869	830	946	955
869	568	946	955
811	134	984	579
811	49	984	698
811	352	984	777
802	482	831	671
802	14	831	273
802	350	831	942
816	604	889	328
816	975	889	124
816	975	889	849
865	134	862	646
865	248	862	140
865	134	862	608
942	958	821	297
942	334	821	213
942	958	821	791
867	547	99	858
867	161	99	925
867	547	99	170
860	91	954	540
860	122	954	716
860	103	954	56
81	434	827	597
81	296	827	814
81	279	827	702
905	795	873	325
905	22	873	81
905	470	873	681
838	601	837	74
838	119	837	914
838	920	837	784
855	884	899	413
855	703	899	398
855	726	899	832
971	139	956	579
971	120	956	364
971	936	956	561
82	625	900	457
82	978	900	166
82	699	900	908
919	964	932	632
919	297	932	99
919	918	932	156
864	451	94	933
864	455	94	719
864	811	94	691
884	677	842	495
884	262	842	696
884	193	842	946
842	103	916	604
842	907	916	873
842	955	916	625
857	113	886	276
857	596	886	68
857	442	886	380
879	51	915	946
879	635	915	442
879	458	915	695
810	493	999	64
810	111	999	329
810	981	999	576
849	49	953	967
849	728	953	683
849	791	953	124
890	739	886	380
890	204	886	697
890	845	886	339
909	527	957	801
909	29	957	758
909	831	957	851
912	229	985	320
912	334	985	785
912	258	985	17
840	471	890	845
840	732	890	845
840	842	890	252
996	649	97	509
996	658	97	723
996	382	97	152
836	148	905	2
836	279	905	9
836	34	905	784
914	313	818	862
914	793	818	372
914	994	818	756
948	67	954	766
948	477	954	191
948	42	954	403
803	764	848	970
803	263	848	502
803	479	848	922
851	629	940	251
851	338	940	226
851	146	940	961
846	687	867	161
846	940	867	280
846	849	867	161
955	308	832	729
955	263	832	890
955	142	832	604
893	583	851	806
893	583	851	186
893	583	851	844
809	784	931	533
809	411	931	169
809	87	931	169
841	925	982	674
841	93	982	288
841	93	982	771
989	557	260
989	724	131
989	303	184
815	739	304
815	38	288
815	820	270
899	221	531
899	832	794
899	779	531
957	35	268
957	548	745
957	598	271
880	213	154
880	360	679
880	601	988
965	971	1
965	104	765
965	899	513
844	565	503
844	141	496
844	506	33
888	229	602
888	3	660
888	3	229
821	704	372
821	537	187
821	54	213
825	611	2
825	351	291
825	240	870
804	522	935
804	430	527
804	98	511
988	24	388
988	369	484
988	499	886
931	328	939
931	949	683
931	760	683
819	519	197
819	810	304
819	197	84
980	25	595
980	985	134
980	655	255
852	711	525
852	562	867
852	964	237
827	20	850
827	875	241
827	788	400
818	642	350
818	248	100
818	256	520
876	827	643
876	643	194
876	61	61
991	993	908
991	357	466
991	370	374
992	254	734
992	734	111
992	335	734
947	55	553
947	279	753
947	717	551
885	818	312
885	968	490
885	133	808
913	349	627
913	551	351
913	81	722
830	552	111
830	885	619
830	619	717
9	116	116
9	507	344
9	718	507
823	147	794
823	75	260
823	824	138
952	335	959
952	944	944
952	364	538
982	124	327
982	429	124
982	276	548
878	688	688
878	688	688
878	688	688
916	992	992
916	940	851
916	342	466
882	507	742
882	908	880
882	981	397
98	441	144
98	239	105
98	859	121
894	223	28
894	693	34
894	624	679
973	331	47
973	992	719
973	78	483
839	70	55
839	711	265
839	926	459
940	399	972
940	949	678
940	685	743
920	729	596
920	729	520
920	729	729
800	894	720
800	464	720
800	871	894
826	158	266
826	158	132
826	849	917
859	894	248
859	193	584
859	854	788
877	677	725
877	529	529
877	267	725
951	988	204
951	781	820
951	112	251
954	565	743
954	878	71
954	887	489
941	951	776
941	321	397
941	836	778
870	722	448
870	404	357
870	525	925
94	381	181
94	946	895
94	434	837
871	81	290
871	30	952
871	651	651
813	888	382
813	222	345
813	172	148
829	696	222
829	866	817
829	33	355
925	146	653
925	702	240
925	55	433
833	403	251
833	326	896
833	940	970
92	16	473
92	877	829
92	788	490
872	186	618
872	846	423
872	186	960
854	461	949
854	988	334
854	996	675
850	356	558
850	316	92
850	748	939
889	854	756
889	32	26
889	773	759
90	275	918
90	922	934
90	955	300
873	950	789
873	875	477
873	699	673
835	691	278
835	521	933
835	133	536
929	616	882
929	839	407
929	106	469
984	40	26
984	579	252
984	71	683
832	981	193
832	193	773
832	890	608
960	624	103
960	405	568
960	642	363
956	103	920
956	847	221
956	763	551
981	491	496
981	781	781
981	932	585
8	531	864
8	793	866
8	866	866
868	376	96
868	429	376
868	955	987
974	881	881
974	881	881
974	881	881
958	318	955
958	710	272
958	547	351
983	847	521
983	847	641
983	641	941
886	505	246
886	276	246
886	505	246
831	258	193
831	306	346
831	532	196
944	581	858
944	687	581
944	196	471
928	374	54
928	817	594
928	118	685
900	192	166
900	457	908
900	166	166
994	575	101
994	101	960
994	708	464
897	452	184
897	647	568
897	227	803
904	43	904
904	406	86
904	499	86
88	410	614
88	525	733
88	135	900
824	504	526
824	454	539
824	794	66
950	789	253
950	825	366
950	438	125
85	767	196
85	154	638
85	881	407
933	261	271
933	372	271
933	824	429
986	304	985
986	501	705
986	7	605
845	967	42
845	843	33
845	680	80
985	10	407
985	785	385
985	869	543
99	170	730
99	404	927
99	219	458
883	148	114
883	147	686
883	477	603
89	87	331
89	222	570
89	99	99
97	923	116
97	452	524
97	308	524
910	522	843
910	276	349
910	179	17
863	332	495
863	485	693
863	756	454
911	751	267
911	336	739
911	870	108
828	240	950
828	791	717
828	875	150
853	814	228
853	563	557
853	228	389
915	729	193
915	812	491
915	700	182
932	593	635
932	310	43
932	501	579
817	879	225
817	269	642
817	879	269
917	522	657
917	19	374
917	154	258
96	630	570
96	231	443
96	487	961
898	540	480
898	480	540
898	235	965
999	986	937
999	852	48
999	531	177
822	679	638
822	62	379
822	426	583
856	149	363
856	15	317
856	445	462
86	87	373
86	82	981
86	39	264
881	539	838
881	621	772
881	867	681
875	886	886
875	886	886
875	886	886
997	956	697
997	62	164
997	95	866
80	997	73
80	77	228
80	152	431
976	32	397
976	149	47
976	596	397
843	754	382
843	382	787
843	733	108
91	219	856
91	894	480
91	423	286
896	74	510
896	74	58
896	703	450
805	362	478
805	760	4
805	286	73
887	792	239
887	848	836
887	428	699
946	636	331
946	683	68
946	647	530
975	360	667
975	552	234
975	707	360
862	399	398
862	829	763
862	945	666
807	531	799
807	921	507
807	417	406
895	543	423
895	213	169
895	63	230
95	145	899
95	645	979
95	563	101
977	116	387
977	420	161
977	489	116
837	263	497
837	86	498
837	315	483
866	114	330
866	184	552
866	330	140
820	339	541
820	544	541
820	403	541
834	278	663
834	916	881
834	480	357
806	70	873
806	801	975
806	773	720
83	264	352
83	352	352
83	927	574
945	932	112
945	339	955
945	740	638
953	89	351
953	263	931
953	246	931
848	856	576
848	960	61
848	248	496
93	88	330
93	743	256
93	346	258
918	676	407
918	995	676
918	230	105
979	333	953
979	986	948
979	909	241
87	805	13
87	892	90
87	248	137
966	623	623
966	367	916
966	283	434
993	288	514
993	283	283
993	236	373
869	407	80
869	568	545
869	80	346
811	306	757
811	505	49
811	15	27
802	314	365
802	341	728
802	22	293
816	577	577
816	461	486
816	604	486
865	248	130
865	130	248
865	248	130
942	293	122
942	410	45
942	958	9
867	605	161
867	547	280
867	161	876
860	612	455
860	826	831
860	280	18
81	54	975
81	980	54
81	422	742
905	5	22
905	965	205
905	786	583
838	796	582
838	492	329
838	119	924
855	297	790
855	594	524
855	288	87
971	673	228
971	787	801
971	589	622
82	861	828
82	368	84
82	517	39
919	570	255
919	417	549
919	242	960
864	430	996
864	591	862
864	494	690
884	839	262
884	677	385
884	677	839
842	276	578
842	216	475
842	31	520
857	995	760
857	296	407
857	818	525
879	391	658
879	241	882
879	377	924
810	45	167
810	111	411
810	172	305
849	271	526
849	180	488
849	603	905
890	558	739
890	252	845
890	558	739
909	244	403
909	201	88
909	687	26
912	35	210
912	118	758
912	976	395
840	311	678
840	359	265
840	142	848
996	589	852
996	277	90
996	471	867
836	354	367
836	207	672
836	572	148
914	352	310
914	313	770
914	142	732
948	727	384
948	465	533
948	477	555
803	685	191
803	258	585
803	808	543
851	448	904
851	541	24
851	788	146
846	109	658
846	435	791
846	13	202
955	142	863
955	597	114
955	957	934
893	267	611
893	611	267
893	267	182
809	397	874
809	309	110
809	813	570
841	874	109
841	448	532
841	970	160
989	373	975	667
989	79	975	152
989	133	975	552
815	873	95	401
815	288	95	999
815	95	95	56
899	955	830	291
899	692	830	95
899	794	830	847
957	125	909	632
957	325	909	403
957	707	909	758
880	368	845	770
880	647	845	24
880	235	845	994
965	138	975	152
965	728	975	360
965	659	975	763
844	573	982	96
844	750	982	174
844	165	982	386
888	395	996	388
888	660	996	603
888	660	996	793
821	933	889	724
821	981	889	76
821	123	889	227
825	928	894	52
825	399	894	780
825	528	894	713
804	695	884	189
804	549	884	839
804	549	884	839
988	572	87	527
988	388	87	398
988	621	87	155
931	328	820	544
931	533	820	158
931	169	820	544
819	446	824	497
819	446	824	526
819	810	824	865
980	951	830	11
980	25	830	240
980	872	830	724
852	999	831	669
852	889	831	269
852	562	831	4
827	279	889	231
827	788	889	160
827	788	889	124
818	315	947	199
818	350	947	141
818	850	947	106
876	979	818	389
876	827	818	582
876	534	818	738
991	559	871	894
991	596	871	305
991	436	871	290
992	335	919	910
992	891	919	480
992	850	919	241
947	726	928	408
947	753	928	518
947	869	928	895
885	412	915	318
885	449	915	821
885	941	915	20
913	723	856	786
913	498	856	260
913	121	856	943
830	724	87	50
830	602	87	392
830	193	87	676
9	688	850	356
9	785	850	92
9	718	850	92
823	292	940	988
823	760	940	8
823	310	940	631
952	245	855	443
952	108	855	564
952	959	855	403
982	617	803	407
982	771	803	290
982	636	803	471
878	688	919	166
878	688	919	464
878	688	919	692
916	472	879	352
916	11	879	924
916	509	879	882
882	507	911	751
882	397	911	267
882	988	911	887
98	146	981	75
98	97	981	93
98	791	981	509
894	90	850	92
894	52	850	360
894	28	850	742
973	103	87	509
973	422	87	954
973	483	87	108
839	395	966	962
839	192	966	567
839	722	966	689
940	416	948	366
940	416	948	960
940	709	948	250
920	596	994	255
920	596	994	575
920	596	994	921
800	794	966	370
800	670	966	220
800	115	966	765
826	631	898	178
826	370	898	235
826	730	898	214
859	653	89	778
859	831	89	222
859	187	89	326
877	971	994	152
877	612	994	359
877	535	994	101
951	314	879	318
951	366	879	528
951	626	879	541
954	669	80	841
954	442	80	742
954	109	80	827
941	957	991	314
941	802	991	943
941	593	991	407
870	294	914	987
870	371	914	104
870	357	914	630
94	603	818	142
94	934	818	466
94	780	818	738
871	821	882	932
871	651	882	908
871	81	882	786
813	148	816	461
813	441	816	238
813	543	816	975
829	753	873	81
829	894	873	953
829	915	873	501
925	430	817	642
925	688	817	424
925	194	817	269
833	224	816	975
833	554	816	577
833	824	816	77
92	862	849	285
92	442	849	80
92	671	849	154
872	516	97	664
872	618	97	437
872	618	97	48
854	766	866	280
854	751	866	789
854	842	866	789
850	20	836	436
850	742	836	704
850	570	836	493
889	450	855	564
889	738	855	524
889	270	855	695
90	900	819	544
90	269	819	465
90	955	819	84
873	673	917	22
873	146	917	304
873	699	917	73
835	689	819	893
835	495	819	637
835	692	819	571
929	757	844	806
929	33	844	538
929	264	844	412
984	680	851	629
984	680	851	464
984	252	851	6
832	892	996	19
832	147	996	36
832	666	996	243
960	568	965	587
960	103	965	25
960	444	965	56
956	938	885	634
956	788	885	740
956	28	885	318
981	67	900	457
981	22	900	457
981	619	900	457
8	531	980	25
8	527	980	450
8	596	980	371
868	96	824	930
868	670	824	253
868	96	824	794
974	881	803	97
974	881	803	861
974	881	803	484
958	585	976	951
958	203	976	843
958	302	976	452
983	941	8	527
983	54	8	596
983	619	8	527
886	380	90	922
886	666	90	731
886	68	90	119
831	720	996	678
831	4	996	692
831	324	996	692
944	858	867	547
944	358	867	280
944	931	867	479
928	453	868	429
928	523	868	777
928	792	868	376
900	457	992	335
900	166	992	111
900	192	992	335
994	708	851	316
994	255	851	601
994	54	851	165
897	227	984	503
897	602	984	680
897	647	984	740
904	86	885	740
904	86	885	471
904	406	885	312
88	152	817	12
88	586	817	269
88	900	817	338
824	166	883	466
824	774	883	17
824	926	883	434
950	7	845	48
950	305	845	48
950	990	845	843
85	42	873	795
85	348	873	952
85	819	873	314
933	271	887	785
933	152	887	405
933	710	887	135
986	705	83	264
986	481	83	348
986	46	83	264
845	85	85	529
845	96	85	935
845	386	85	491
985	17	806	313
985	785	806	764
985	661	806	709
99	565	897	60
99	847	897	958
99	485	897	515
883	475	999	246
883	973	999	868
883	85	999	938
89	331	997	158
89	557	997	778
89	194	997	208
97	525	863	921
97	152	863	505
97	390	863	308
910	267	9	116
910	139	9	507
910	709	9	344
863	962	89	748
863	372	89	194
863	348	89	194
911	1	991	407
911	736	991	682
911	267	991	596
828	72	960	730
828	428	960	323
828	875	960	589
853	890	807	101
853	365	807	258
853	729	807	819
915	622	94	570
915	476	94	374
915	770	94	618
932	978	820	541
932	593	820	544
932	429	820	879
817	644	872	138
817	225	872	516
817	879	872	596
917	601	857	954
917	112	857	645
917	541	857	102
96	513	87	186
96	261	87	455
96	519	87	186
898	427	863	383
898	965	863	388
898	427	863	930
999	937	827	451
999	525	827	763
999	48	827	451
822	677	96	876
822	776	96	451
822	27	96	463
856	449	815	368
856	273	815	661
856	941	815	95
86	918	895	278
86	82	895	368
86	648	895	172
881	436	876	643
881	507	876	979
881	844	876	827
875	886	982	942
875	886	982	999
875	886	982	96
997	434	855	591
997	266	855	824
997	243	855	173
80	671	991	852
80	708	991	158
80	965	991	859
976	92	873	81
976	911	873	795
976	449	873	501
843	659	944	931
843	142	944	629
843	480	944	501
91	484	824	883
91	820	824	617
91	740	824	894
896	858	866	920
896	776	866	585
896	80	866	291
805	836	929	688
805	411	929	33
805	986	929	913
887	9	947	27
887	644	947	421
